MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
4.110873864173311,RL,63.4,9636.0,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6.0,5.0,1992.0,1993.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,0.0,6.695798917058491,808.0,GasA,Gd,Y,SBrkr,6.666956792429207,-1.3877787807814457e-17,1593.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,TA,Typ,1.0,TA,BuiltIn,RFn,2.0,TA,TA,Y,5.8377304471659395,3.713572066704308,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,WD,Normal,12.08954444723597
4.330733340286331,RL,60.0,6204.0,Reg,Bnk,Inside,SWISU,Norm,1Fam,2.5Fin,4.0,5.0,1912.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0.0,0.0,6.679599185844383,795.0,GasA,TA,N,SBrkr,6.679599185844383,6.177944114050599,2230.0,1.0,0.0,1.0,0.0,4.5,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,Gd,Y,0.0,5.14166355650266,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2006.0,WD,Normal,11.682676678340282
3.044522437723423,RL,65.0,7150.0,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,5.0,1967.0,1967.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.110873864173311,TA,TA,CBlock,TA,TA,No,BLQ,432.0,0.0,6.133398042996649,892.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,892.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,RFn,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,11.51293546492023
4.795790545596741,FV,50.0,5119.0,IR1,Lvl,CulDSac,Somerst,Norm,TwnhsE,1Story,9.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.110873864173311,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.0,0.0,6.133398042996649,1698.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1709.0,1.0,0.0,2.0,0.0,2.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,Fin,2.0,TA,TA,Y,4.584967478670572,4.189654742026425,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,CWD,Abnorml,12.70351207261035
4.51085950651685,RL,70.0,8393.0,Reg,Lvl,Corner,NAmes,Norm,Duplex,1Story,5.0,5.0,1959.0,2005.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.812184355372417,TA,TA,CBlock,TA,TA,No,LwQ,528.0,0.0,7.002155954403621,1626.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1712.0,0.0,0.0,2.0,0.0,4.0,1.0986122886681098,TA,Typ,0.0,Gd,Attchd,Fin,2.0,TA,TA,Y,5.60947179518496,4.007333185232471,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Family,11.884495917930655
3.9318256327243257,RL,59.0,16466.0,IR1,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5.0,7.0,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,0.0,6.705639094860003,816.0,GasA,TA,Y,SBrkr,6.25766758788264,-1.3877787807814457e-17,1393.0,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,1.0,TA,TA,Y,4.804021044733257,0.0,0.0,0.0,5.583496308781699,0.0,0.0,4.0,2008.0,WD,Normal,11.816734299348461
3.044522437723423,RL,95.0,15865.0,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,8.0,6.0,1970.0,1970.0,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351.0,6.714170529909472,6.950814768442584,2052.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,2217.0,1.0,0.0,2.0,0.0,4.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,Unf,2.0,TA,TA,Y,4.406719247264253,5.14166355650266,0.0,0.0,5.41610040220442,0.0,0.0,10.0,2007.0,WD,Normal,12.498745990829315
3.044522437723423,RL,111.5,12160.0,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6.0,4.0,1953.0,1953.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.51085950651685,TA,TA,CBlock,TA,TA,No,BLQ,1024.0,0.0,6.1779441140506,1505.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1505.0,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,1.0,TA,Attchd,RFn,2.0,TA,TA,Y,0.0,0.0,0.0,5.093750200806762,0.0,0.0,0.0,2.0,2009.0,WD,Normal,11.915058360753719
3.9318256327243257,RL,60.0,8064.0,Reg,Lvl,Corner,NAmes,Artery,1Fam,1.5Fin,5.0,7.0,1949.0,2006.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,0.0,6.511745329644728,672.0,GasA,Ex,Y,SBrkr,5.53338948872752,-1.3877787807814457e-17,924.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,1.0,Po,Detchd,Unf,2.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,7.0,2007.0,WD,Normal,11.719134432217524
4.110873864173311,RL,70.0,11184.0,Reg,Lvl,Inside,Sawyer,Norm,1Fam,2Story,6.0,5.0,1978.0,1978.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.532599493153256,TA,TA,CBlock,TA,TA,No,LwQ,226.0,6.216606101084864,5.262690188904886,918.0,GasA,Gd,Y,SBrkr,6.641182169740592,-1.3877787807814457e-17,1683.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,TA,Typ,1.0,TA,Attchd,RFn,2.0,TA,TA,Y,5.497168225293202,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,12.058158312538197
3.044522437723423,RL,70.0,8414.0,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,6.0,7.5,1963.0,2003.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663.0,0.0,5.983936280687191,1059.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1068.0,0.0,0.6931471805599452,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,RFn,1.0,TA,TA,Y,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Normal,11.947955847790901
3.044522437723423,RL,76.4,13284.0,Reg,Lvl,Inside,Sawyer,PosN,1Fam,1Story,5.0,5.0,1954.0,1954.0,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064.0,0.0,5.768320995793772,1383.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1383.0,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,1.0,Gd,Attchd,Unf,1.0,TA,TA,Y,6.042632833682381,4.762173934797756,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,12.013706813470414
4.51085950651685,RL,64.0,7018.0,Reg,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5.0,5.0,1979.0,1979.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,0.0,0.0,0.0,42.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1535.0,0.0,0.0,2.0,0.0,4.0,1.0986122886681098,TA,Typ,0.0,Gd,Attchd,Unf,2.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Alloca,11.685693195625964
4.110873864173311,RL,71.0,7056.0,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6.0,5.0,1963.0,1963.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,6.030685260261263,TA,TA,CBlock,TA,TA,No,BLQ,400.0,0.0,5.942799375126701,780.0,GasA,TA,Y,SBrkr,6.70196036600254,-1.3877787807814457e-17,1796.0,1.0,0.0,1.0,1.0,4.0,0.6931471805599453,TA,Typ,1.0,TA,Attchd,RFn,2.0,TA,TA,Y,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,WD,Normal,11.849404844423074
3.4339872044851463,RM,50.0,8765.0,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4.0,6.0,1936.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285.0,0.0,6.502790045915623,951.0,GasA,Ex,N,SBrkr,0.0,-1.3877787807814457e-17,951.0,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,WD,Abnorml,11.575909653758895
4.51085950651685,RL,64.0,7018.0,Reg,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,5.0,5.0,1979.0,1979.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,0.0,0.0,0.0,42.0,GasA,TA,Y,SBrkr,7.021976423072159,-1.3877787807814457e-17,2240.0,0.0,0.0,2.0,0.0,4.5,1.0986122886681098,TA,Typ,0.0,Gd,Detchd,Unf,2.0,TA,TA,Y,5.043425116919247,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Alloca,11.870278179170796
3.044522437723423,RL,100.0,12919.0,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9.0,5.0,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,Stone,6.030685260261263,Ex,TA,PConc,Ex,TA,Gd,GLQ,1780.625,0.0,4.962844630259907,2052.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,2364.0,1.0,0.0,2.0,1.0,2.0,0.6931471805599453,Ex,Typ,2.0,Gd,Attchd,Fin,3.0,TA,TA,Y,0.0,4.219507705176107,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2010.0,New,Partial,13.323928581764989
3.044522437723423,RL,65.0,6993.0,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5.0,7.0,1961.0,1994.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,0.0,6.104793232414985,912.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1236.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,1.0,TA,Attchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,11.813037464800539
3.044522437723423,RL,71.0,7340.0,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,6.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322.0,0.0,6.285998094508865,858.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,858.0,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,11.608244735642321
3.044522437723423,RL,64.0,8712.0,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,7.0,1957.0,2000.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860.0,0.0,4.890349128221754,992.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1306.0,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,11.938199736300925
4.110873864173311,RL,63.0,7875.0,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,6.664409020350408,783.0,GasA,Ex,Y,SBrkr,6.555356891810665,-1.3877787807814457e-17,1509.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Fin,2.0,TA,TA,Y,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,12.100717685412471
3.044522437723423,RL,50.0,14859.0,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.332204510175204,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,7.421177528595393,1670.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1670.0,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,RFn,3.0,TA,TA,Y,4.976733742420574,4.110873864173311,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,New,Partial,12.388398368982115
3.044522437723423,RL,74.7,6173.0,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,6.0,1967.0,1967.0,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,4.330733340286331,TA,TA,CBlock,TA,TA,No,GLQ,599.0,0.0,5.627621113690637,876.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,902.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,11.74006900564972
3.044522437723423,RL,80.0,9920.0,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Gable,CompShg,HdBoard,HdBoard,Stone,4.709530201312334,TA,TA,CBlock,TA,TA,No,Rec,354.0,5.673323267171492,6.023447592961033,1056.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1063.0,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,RFn,1.0,TA,TA,Y,0.0,0.0,5.10594547390058,0.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,11.759793355371237
3.044522437723423,RL,111.5,13501.0,IR1,Lvl,Corner,Somerst,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,5.342334251964811,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,0.0,7.353081920515432,1623.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1636.0,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,RFn,3.0,TA,TA,Y,0.0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,12.449022745701502
3.9318256327243257,RL,86.0,11500.0,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,7.0,7.0,1936.0,1987.0,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223.00000000000003,0.0,6.678342114654332,1017.0,GasA,Gd,Y,SBrkr,6.945051063725833,-1.3877787807814457e-17,2057.0,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Fin,1.0,Fa,TA,Y,0.0,0.0,0.0,0.0,5.777652323222656,0.0,0.0,6.0,2006.0,WD,Normal,12.429220196836383
3.044522437723423,RL,66.2,8885.0,IR1,Low,Inside,Mitchel,Norm,1Fam,1Story,5.0,5.0,1983.0,1983.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301.0,5.783825182329737,5.480638923341991,864.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,902.0,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,2.0,TA,TA,Y,5.105945473900581,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,11.782960235741939
4.110873864173311,RL,111.5,12589.0,IR2,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,6.610696044717759,742.0,GasA,Ex,Y,SBrkr,6.610696044717759,-1.3877787807814457e-17,1484.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Fin,2.0,TA,TA,Y,3.6109179126442243,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Normal,12.066816325306588
4.51085950651685,RL,80.0,11600.0,Reg,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5.0,5.0,1960.0,1960.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.8916442118257715,TA,TA,CBlock,TA,TA,No,Rec,443.0,0.0,6.4967749901858625,1105.0,GasA,TA,Y,FuseA,7.064759027791801,-1.3877787807814457e-17,2274.0,0.0,0.0,2.0,0.0,4.5,1.0986122886681098,TA,Typ,0.0,Gd,Detchd,Unf,2.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,WD,Normal,11.946660519211651
3.044522437723423,RL,73.6,9286.0,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5.0,7.0,1977.0,1989.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,195.99999999999997,0.0,6.9782137426306985,1268.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1268.0,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,Gd,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,5.159055299214529,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,WD,Normal,11.874097282798648
3.4339872044851463,RM,51.0,6120.0,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5.0,7.0,1925.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489.0,0.0,5.634789603169249,768.0,GasA,TA,N,SBrkr,0.0,-1.3877787807814457e-17,1015.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Min1,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,0.0,4.727387818712341,0.0,4.795790545596741,0.0,6.43133108193348,7.0,2006.0,WD,Abnorml,11.385103457032141
4.51085950651685,RH,82.0,6270.0,Reg,HLS,Inside,Crawfor,Norm,Duplex,2Story,5.0,6.0,1949.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,0.0,6.576469569048224,1001.0,GasA,TA,N,FuseA,6.909753281644809,-1.3877787807814457e-17,2002.0,0.0,0.0,2.0,0.0,4.0,1.0986122886681098,TA,Typ,0.0,Gd,2Types,Unf,3.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,11.884495917930655
4.983606621708336,FV,30.0,3000.0,Reg,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,Stone,4.343805421853684,Gd,TA,PConc,Gd,TA,Av,GLQ,294.0,0.0,5.765191102784844,612.0,GasA,Ex,Y,SBrkr,6.4183649359362125,-1.3877787807814457e-17,1224.0,0.0,0.0,2.0,1.0,2.0,0.6931471805599453,Gd,Typ,0.0,Gd,Detchd,RFn,2.0,TA,TA,Y,0.0,5.14166355650266,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,New,Partial,12.065280672855897
4.983606621708336,RM,27.500000000000007,2001.0,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,4.0,5.0,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,4.394449154672439,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,6.304448802421981,546.0,GasA,Fa,Y,SBrkr,6.304448802421982,-1.3877787807814457e-17,1092.0,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,WD,Normal,11.225256725762893
3.044522437723423,C (all),50.0,9000.0,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,2.0,3.5,1949.0,1950.0,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,0.0,6.066108090103747,480.0,GasA,TA,N,FuseA,0.0,-1.3877787807814457e-17,480.0000000000001,1.0,0.0,0.0,0.0,1.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,WD,Abnorml,10.471978128496518
3.044522437723423,RL,73.4,17140.0,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4.0,6.0,1956.0,1956.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059.0,0.0,4.330733340286331,1134.0,GasA,Ex,Y,FuseA,0.0,-1.3877787807814457e-17,1229.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,RFn,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,11.813037464800539
4.110873864173311,RL,103.0,13125.0,IR1,Lvl,Corner,SawyerW,Norm,1Fam,2Story,7.0,5.0,1991.0,1991.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48.0,6.453624998892691,6.0473721790462776,1104.0,GasA,Ex,Y,SBrkr,7.103322062526113,-1.3877787807814457e-17,2127.0,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,RFn,3.0,TA,TA,Y,4.290459441148391,5.14166355650266,5.41610040220442,0.0,0.0,0.0,0.0,11.0,2007.0,WD,Normal,12.380030154325457
3.044522437723423,RL,87.0,11029.0,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,6.0,7.5,1958.0,2002.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528.0,6.021023349349527,5.5053315359323625,1184.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1414.0,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Min1,1.0,TA,Attchd,Unf,2.0,TA,TA,Y,0.0,3.9512437185814275,0.0,0.0,5.25227342804663,0.0,0.0,5.0,2008.0,WD,Normal,12.081081821061819
4.110873864173311,RL,70.0,8462.0,IR1,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6.0,5.0,1994.0,1994.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.663439094112067,Gd,Gd,PConc,Gd,Gd,No,GLQ,814.0,0.0,4.74493212836325,928.0,GasA,Ex,Y,SBrkr,6.666956792429207,-1.3877787807814457e-17,1721.0,0.0,0.6931471805599452,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,0.0,Gd,Attchd,RFn,2.0,TA,TA,Y,5.707110264748875,4.477336814478207,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,12.211065162153215
4.51085950651685,RL,67.0,8777.0,Reg,Lvl,Inside,Edwards,Feedr,Duplex,1.5Fin,5.0,7.0,1900.0,2003.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,0.0,5.241747015059643,1272.0,GasA,Gd,Y,SBrkr,6.834108738813839,-1.3877787807814457e-17,2200.0,2.0,0.0,2.0,2.0,4.0,1.0986122886681098,TA,Typ,0.0,Gd,Attchd,Unf,-2.220446049250313e-16,TA,TA,N,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,WD,Normal,11.890683588496984
3.044522437723423,RL,65.0,10237.0,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,1Story,6.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28.0,0.0,7.161622002939187,1316.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1316.0,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Fin,2.0,TA,TA,Y,4.61512051684126,0.0,0.0,3.1780538303479453,0.0,0.0,0.0,10.0,2006.0,New,Partial,12.043500773454495
4.795790545596741,RL,50.0,8012.0,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6.0,5.0,1993.0,1994.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165.0,6.7357800142423265,6.395261598115449,1604.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1617.0,1.0,0.0,2.0,0.0,2.0,0.6931471805599453,Gd,Typ,1.0,Fa,Attchd,RFn,2.0,TA,TA,Y,0.0,4.248495242049359,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,12.170450649220749
3.044522437723423,RL,79.0,10240.0,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6.0,6.0,1980.0,1980.0,Gable,CompShg,Plywood,Plywood,BrkFace,5.062595033026968,TA,Gd,CBlock,Gd,TA,No,BLQ,625.0,6.967909201801884,0.0,1686.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1686.0,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,TA,Typ,1.0,TA,Attchd,Unf,2.0,TA,TA,Y,5.953243334287785,4.882801922586371,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,Normal,12.242891437918386
